Repo Name,Title,Comments,URL,Date Created,Date Closed,State,Type,Days to Close
iraca,"Parallelization",0,https://github.com/epiverse-trace/iraca/issues/19,2023-08-10T21:58:52Z,null,open,Issue,N/A
iraca,"Add simulation function",0,https://github.com/epiverse-trace/iraca/issues/18,2023-08-10T21:56:26Z,null,open,Issue,N/A
iraca,"Add setup function",0,https://github.com/epiverse-trace/iraca/issues/17,2023-08-10T21:55:30Z,null,open,Issue,N/A
iraca,"Update R-CMD-check.yaml",0,https://github.com/epiverse-trace/iraca/pull/16,2023-08-09T22:23:42Z,2023-08-09T22:44:25Z,closed,Pull Request,0
iraca,"Feature add module",1,https://github.com/epiverse-trace/iraca/pull/15,2023-08-08T20:24:06Z,2023-08-10T16:23:29Z,closed,Pull Request,1
iraca,"Replace std::cout with Rcpp output",0,https://github.com/epiverse-trace/iraca/issues/14,2023-07-06T21:18:03Z,2023-08-10T16:32:42Z,closed,Issue,34
iraca,"Replace C++ number generators with Rcpp generators",0,https://github.com/epiverse-trace/iraca/issues/13,2023-07-06T21:16:09Z,2023-08-10T16:32:50Z,closed,Issue,34
iraca,"Update WORDLIST",0,https://github.com/epiverse-trace/iraca/pull/12,2023-07-06T19:18:01Z,2023-07-06T19:32:23Z,closed,Pull Request,0
iraca,"Update authors and contributors",0,https://github.com/epiverse-trace/iraca/pull/11,2023-07-06T19:07:27Z,2023-07-06T20:06:33Z,closed,Pull Request,0
iraca,"Add C++ linting and package header",0,https://github.com/epiverse-trace/iraca/pull/10,2023-07-06T18:57:07Z,2023-07-06T20:26:11Z,closed,Pull Request,0
iraca,"Add package header",0,https://github.com/epiverse-trace/iraca/issues/9,2023-07-06T18:52:17Z,2023-07-06T20:26:13Z,closed,Issue,0
iraca,"Update WORDLIST",0,https://github.com/epiverse-trace/iraca/issues/8,2023-07-06T18:39:37Z,2023-07-06T19:32:24Z,closed,Issue,0
iraca,"Update DESCRIPTION with package and author details",0,https://github.com/epiverse-trace/iraca/issues/7,2023-07-06T17:07:55Z,2023-07-06T20:06:34Z,closed,Issue,0
iraca,"Update Readme with basic information",0,https://github.com/epiverse-trace/iraca/issues/6,2023-07-06T16:54:30Z,2023-07-06T17:02:44Z,closed,Issue,0
iraca,"Add C++ linting workflows",0,https://github.com/epiverse-trace/iraca/issues/5,2023-07-06T16:46:08Z,2023-07-06T20:26:12Z,closed,Issue,0
iraca,"Initial package setup",0,https://github.com/epiverse-trace/iraca/pull/4,2023-07-06T16:45:16Z,2023-07-06T17:02:41Z,closed,Pull Request,0
iraca,"Describe the mosquito attributes",0,https://github.com/epiverse-trace/iraca/issues/3,2023-07-06T16:09:36Z,null,open,Issue,N/A
iraca,"Describe human attributes",0,https://github.com/epiverse-trace/iraca/issues/2,2023-07-06T16:09:08Z,null,open,Issue,N/A
iraca,"Define model structure",0,https://github.com/epiverse-trace/iraca/issues/1,2023-07-06T16:08:39Z,null,open,Issue,N/A
lessons,"update repo status to abandoned",0,https://github.com/epiverse-trace/lessons/issues/3,2023-11-15T10:36:40Z,null,open,Issue,N/A
lessons,"facilitate this to be an interactive self-learning tool",0,https://github.com/epiverse-trace/lessons/issues/2,2023-08-07T18:40:26Z,null,open,Issue,N/A
lessons,"add complementary structure to episode content",0,https://github.com/epiverse-trace/lessons/issues/1,2023-08-03T13:24:35Z,null,open,Issue,N/A
linelist,"Add lint GHA workflow",0,https://github.com/epiverse-trace/linelist/pull/102,2024-01-11T14:31:15Z,2024-01-11T14:48:55Z,closed,Pull Request,0
linelist,"Add David's GH handle",0,https://github.com/epiverse-trace/linelist/pull/101,2023-12-20T13:31:04Z,2023-12-20T13:33:09Z,closed,Pull Request,0
linelist,"Remove deprecated examples",0,https://github.com/epiverse-trace/linelist/pull/100,2023-12-14T13:25:27Z,2023-12-14T13:32:21Z,closed,Pull Request,0
linelist,"Follow blueprints guidelines on authorship",0,https://github.com/epiverse-trace/linelist/pull/99,2023-12-14T13:19:11Z,2023-12-14T13:54:47Z,closed,Pull Request,0
linelist,"Polish vignette part 2",0,https://github.com/epiverse-trace/linelist/pull/98,2023-12-14T13:12:40Z,2023-12-14T13:14:27Z,closed,Pull Request,0
linelist,"Polish vignette",0,https://github.com/epiverse-trace/linelist/pull/97,2023-12-14T11:12:52Z,2023-12-14T11:32:00Z,closed,Pull Request,0
linelist,"Use rlang dyn dots rather than custom implementation",0,https://github.com/epiverse-trace/linelist/pull/96,2023-11-22T16:26:53Z,2023-12-11T14:31:29Z,closed,Pull Request,18
linelist,"Use standard for pkg level docs",1,https://github.com/epiverse-trace/linelist/pull/95,2023-11-16T15:55:49Z,2023-11-16T16:02:00Z,closed,Pull Request,0
linelist,"Fall cleaning",3,https://github.com/epiverse-trace/linelist/pull/94,2023-11-08T15:48:38Z,2023-11-08T17:49:58Z,closed,Pull Request,0
linelist,"Deprecated templates in .github directory",0,https://github.com/epiverse-trace/linelist/issues/93,2023-11-08T10:52:42Z,2023-11-08T17:49:59Z,closed,Issue,0
linelist,"Typo in NEWS",0,https://github.com/epiverse-trace/linelist/issues/92,2023-11-08T10:46:23Z,2023-11-08T17:50:43Z,closed,Issue,0
linelist,"Use epiversetheme",0,https://github.com/epiverse-trace/linelist/pull/91,2023-11-07T13:05:14Z,2023-11-07T13:17:02Z,closed,Pull Request,0
linelist,"Add class to linelist tag loss conditions",0,https://github.com/epiverse-trace/linelist/issues/90,2023-10-31T09:03:55Z,null,open,Issue,N/A
linelist,"Add workflow monitor to all workflows",0,https://github.com/epiverse-trace/linelist/pull/89,2023-10-30T16:03:41Z,2023-12-12T10:25:45Z,closed,Pull Request,42
linelist,"Vectorize `tag_variable()`",0,https://github.com/epiverse-trace/linelist/issues/88,2023-10-30T13:46:26Z,null,open,Issue,N/A
linelist,"Use rlang dynamic dots instead of custom solution",0,https://github.com/epiverse-trace/linelist/issues/87,2023-10-29T16:51:30Z,2023-12-11T14:31:31Z,closed,Issue,42
linelist,"Add new $<- method",0,https://github.com/epiverse-trace/linelist/pull/86,2023-10-26T07:54:57Z,2023-10-26T08:13:15Z,closed,Pull Request,0
linelist,"Post-CRAN release maintainance",0,https://github.com/epiverse-trace/linelist/pull/85,2023-10-19T08:06:34Z,2023-10-19T08:17:29Z,closed,Pull Request,0
linelist,"Use withr rather than callr",0,https://github.com/epiverse-trace/linelist/pull/84,2023-10-12T10:20:15Z,2023-10-12T10:27:01Z,closed,Pull Request,0
linelist,"Polish README",0,https://github.com/epiverse-trace/linelist/pull/83,2023-10-11T08:22:31Z,2023-10-11T08:31:52Z,closed,Pull Request,0
linelist,"Release linelist 1.0.0",0,https://github.com/epiverse-trace/linelist/issues/82,2023-10-11T08:06:34Z,2023-10-25T11:27:37Z,closed,Issue,14
linelist,"Set Hugo as maintainer",0,https://github.com/epiverse-trace/linelist/pull/81,2023-10-11T07:58:27Z,2023-10-11T08:15:06Z,closed,Pull Request,0
linelist,"Move dplyr to Suggests",0,https://github.com/epiverse-trace/linelist/issues/80,2023-10-11T07:48:21Z,null,open,Issue,N/A
linelist,"Remove option to use lost_tags_actions() in pipeline",0,https://github.com/epiverse-trace/linelist/pull/79,2023-10-10T12:38:49Z,2023-10-10T13:14:03Z,closed,Pull Request,0
linelist,"Tagging and validating aggregated epi data",2,https://github.com/epiverse-trace/linelist/issues/78,2023-08-23T11:58:06Z,null,open,Issue,N/A
linelist,"Run tests in parallel & warn on partial matching",0,https://github.com/epiverse-trace/linelist/pull/77,2023-08-01T15:03:29Z,2023-08-01T15:39:40Z,closed,Pull Request,0
linelist,"Clarify policy on tag inclusion",0,https://github.com/epiverse-trace/linelist/issues/76,2023-07-05T16:24:31Z,null,open,Issue,N/A
linelist,"Anonymisation and anonymity testing",3,https://github.com/epiverse-trace/linelist/issues/75,2023-06-27T15:26:26Z,2023-10-31T10:40:08Z,closed,Issue,125
linelist,"Document the meaning of each tag",0,https://github.com/epiverse-trace/linelist/issues/74,2023-06-20T13:17:58Z,null,open,Issue,N/A
linelist,"Fix md formatting in dplyr compatibility vignette",0,https://github.com/epiverse-trace/linelist/pull/73,2023-06-19T14:24:47Z,2023-06-19T15:55:08Z,closed,Pull Request,0
llm-guidance,"Merge PR into main",0,https://github.com/epiverse-trace/llm-guidance/pull/1,2023-10-31T10:12:26Z,2023-10-31T10:12:45Z,closed,Pull Request,0
numberize,"Fixes en/fr edge cases highlighted by @Bisaloo",1,https://github.com/epiverse-trace/numberize/pull/3,2023-11-09T04:52:32Z,null,open,Pull Request,N/A
numberize,"Misc fixes from review",0,https://github.com/epiverse-trace/numberize/pull/2,2023-11-06T09:05:46Z,2023-11-07T13:30:55Z,closed,Pull Request,1
numberize,"Add test for mil/mille edge case",1,https://github.com/epiverse-trace/numberize/pull/1,2023-11-06T08:47:31Z,null,open,Pull Request,N/A
packagetemplate,"Add Chris as contributor",0,https://github.com/epiverse-trace/packagetemplate/pull/122,2024-01-15T09:12:41Z,2024-01-15T09:34:44Z,closed,Pull Request,0
packagetemplate,"Add lint-changed-files GHA workflow",0,https://github.com/epiverse-trace/packagetemplate/pull/121,2024-01-12T09:26:01Z,2024-01-12T09:52:00Z,closed,Pull Request,0
packagetemplate,"Consider adding a devcontainer",2,https://github.com/epiverse-trace/packagetemplate/issues/120,2024-01-09T11:06:21Z,null,open,Issue,N/A
packagetemplate,"Change `_R_CHECK_CRAN_INCOMING_NOTE_GNU_MAKE_=false` to `=true` in `tools/check.env`",0,https://github.com/epiverse-trace/packagetemplate/issues/119,2023-12-15T15:23:34Z,null,open,Issue,N/A
packagetemplate,"Move `_R_CHECK_LENGTH_COLON_` to `tools/check.env`",0,https://github.com/epiverse-trace/packagetemplate/issues/118,2023-12-15T14:30:33Z,null,open,Issue,N/A
packagetemplate,"Check local links before deploying",1,https://github.com/epiverse-trace/packagetemplate/pull/117,2023-12-14T13:49:50Z,2023-12-14T19:32:26Z,closed,Pull Request,0
packagetemplate,"Convert .lintr to .lintr.R",0,https://github.com/epiverse-trace/packagetemplate/pull/116,2023-12-14T10:02:12Z,null,open,Pull Request,N/A
packagetemplate,"Add release note to ensure contributors are acknowledged",0,https://github.com/epiverse-trace/packagetemplate/pull/115,2023-12-07T09:38:50Z,2023-12-20T09:17:41Z,closed,Pull Request,12
packagetemplate,"Add necessary workflow permissions for writing",0,https://github.com/epiverse-trace/packagetemplate/pull/114,2023-12-07T09:11:51Z,2023-12-07T09:21:51Z,closed,Pull Request,0
packagetemplate,"Use correct package name in license files",3,https://github.com/epiverse-trace/packagetemplate/pull/113,2023-12-05T10:17:18Z,2023-12-05T12:26:21Z,closed,Pull Request,0
packagetemplate,"Normalize DESCRIPTION",0,https://github.com/epiverse-trace/packagetemplate/pull/112,2023-12-04T08:23:56Z,2023-12-04T08:25:40Z,closed,Pull Request,0
packagetemplate,"Add test on R version to state inspector",0,https://github.com/epiverse-trace/packagetemplate/pull/111,2023-11-29T15:01:19Z,2023-11-30T11:00:09Z,closed,Pull Request,0
packagetemplate,"Test alternative approach to not trigger on releases",3,https://github.com/epiverse-trace/packagetemplate/pull/109,2023-11-28T13:33:53Z,2023-11-28T15:52:36Z,closed,Pull Request,0
packagetemplate,"Too restrictive tag ignore",1,https://github.com/epiverse-trace/packagetemplate/issues/108,2023-11-28T13:00:54Z,2023-11-28T15:52:37Z,closed,Issue,0
packagetemplate,"Add workflow for dependency changes analysis",0,https://github.com/epiverse-trace/packagetemplate/pull/107,2023-11-28T11:27:22Z,2023-11-28T11:32:45Z,closed,Pull Request,0
packagetemplate,"Add linting exclusion for R/stanmodels.R",0,https://github.com/epiverse-trace/packagetemplate/pull/106,2023-11-23T16:38:16Z,2023-11-28T11:33:26Z,closed,Pull Request,4
packagetemplate,"Add Language: en-GB to DESCRIPTION",1,https://github.com/epiverse-trace/packagetemplate/pull/105,2023-11-22T20:38:35Z,2023-12-07T08:48:28Z,closed,Pull Request,14
packagetemplate,"Consider adding ORCID and RECON to WORDLIST",1,https://github.com/epiverse-trace/packagetemplate/issues/104,2023-11-21T16:25:34Z,2023-11-22T08:04:34Z,closed,Issue,0
packagetemplate,"Consider adding `Language: en-GB` to DESCRIPTION",1,https://github.com/epiverse-trace/packagetemplate/issues/103,2023-11-21T16:22:38Z,2023-12-07T08:48:29Z,closed,Issue,15
packagetemplate,"Checking cross-referencing in vignettes",0,https://github.com/epiverse-trace/packagetemplate/issues/102,2023-11-21T16:02:02Z,2023-12-14T19:32:27Z,closed,Issue,23
packagetemplate,"November 2023 spring cleaning",1,https://github.com/epiverse-trace/packagetemplate/issues/101,2023-11-21T14:05:03Z,null,open,Issue,N/A
packagetemplate,"Get R CMD check to pass on packagetemplate",0,https://github.com/epiverse-trace/packagetemplate/pull/100,2023-11-15T13:59:25Z,2023-11-22T08:05:35Z,closed,Pull Request,6
packagetemplate,"Remove contribute section of design vignette",1,https://github.com/epiverse-trace/packagetemplate/pull/99,2023-11-15T13:53:43Z,2023-11-15T13:58:42Z,closed,Pull Request,0
packagetemplate,"Allow R CMD check to run on packagetemplate",0,https://github.com/epiverse-trace/packagetemplate/issues/98,2023-11-14T14:01:01Z,2023-11-22T08:05:36Z,closed,Issue,7
packagetemplate,"Add template for Design Principles vignette",2,https://github.com/epiverse-trace/packagetemplate/pull/97,2023-11-14T11:58:36Z,2023-11-15T13:18:13Z,closed,Pull Request,1
packagetemplate,"Make R CMD check warnings and notes visible on CI",0,https://github.com/epiverse-trace/packagetemplate/pull/96,2023-11-13T15:43:02Z,2023-11-13T16:08:42Z,closed,Pull Request,0
packagetemplate,"Add RcppExports.R to lintr exclusion list",1,https://github.com/epiverse-trace/packagetemplate/pull/95,2023-11-06T15:02:11Z,2023-11-06T15:31:42Z,closed,Pull Request,0
packagetemplate,"Add merge_group as workflow trigger",0,https://github.com/epiverse-trace/packagetemplate/pull/94,2023-10-31T10:22:12Z,2023-10-31T10:34:45Z,closed,Pull Request,0
packagetemplate,"Run testthat in parallel",0,https://github.com/epiverse-trace/packagetemplate/pull/93,2023-10-31T09:47:48Z,2023-10-31T09:50:46Z,closed,Pull Request,0
packagetemplate,"Pull before pushing in workflows",0,https://github.com/epiverse-trace/packagetemplate/pull/92,2023-10-26T06:51:23Z,2023-10-26T06:54:35Z,closed,Pull Request,0
personas,"homologize knowledge domains with ETK modules",1,https://github.com/epiverse-trace/personas/issues/9,2023-11-15T10:45:02Z,null,open,Issue,N/A
personas,"use of Personas for Package design and Documentation",0,https://github.com/epiverse-trace/personas/issues/6,2023-07-26T18:22:33Z,2023-07-26T18:23:44Z,closed,Issue,0
personas,"publish page with github actions",0,https://github.com/epiverse-trace/personas/issues/5,2023-05-31T09:31:39Z,null,open,Issue,N/A
personas,"re-structure the about page following the learn-tab structure",1,https://github.com/epiverse-trace/personas/issues/4,2023-05-29T17:52:10Z,2023-05-31T09:28:54Z,closed,Issue,1
personas,"add cc-by info and citation details",0,https://github.com/epiverse-trace/personas/issues/3,2023-05-29T12:41:55Z,null,open,Issue,N/A
personas,"add faces or icons to each persona website",1,https://github.com/epiverse-trace/personas/issues/2,2023-05-29T12:30:13Z,null,open,Issue,N/A
personas,"use scroll and color boxes",1,https://github.com/epiverse-trace/personas/issues/1,2023-05-27T18:52:50Z,null,open,Issue,N/A
quickfit,"Helper function to estimate uncertainty",2,https://github.com/epiverse-trace/quickfit/issues/15,2023-06-14T15:48:19Z,null,open,Issue,N/A
quickfit,"Remove covr from Suggests",0,https://github.com/epiverse-trace/quickfit/pull/14,2023-06-06T10:08:42Z,2023-06-16T14:51:45Z,closed,Pull Request,10
quickfit,"Update readme",0,https://github.com/epiverse-trace/quickfit/pull/13,2023-05-25T15:18:37Z,2023-05-25T15:27:47Z,closed,Pull Request,0
quickfit,"Test for when the models are named and unnamed",0,https://github.com/epiverse-trace/quickfit/issues/12,2023-05-25T10:56:18Z,null,open,Issue,N/A
quickfit,"Formula based and survival model fitting",0,https://github.com/epiverse-trace/quickfit/issues/11,2023-05-25T10:40:26Z,null,open,Issue,N/A
quickfit,"Passing uncertainty between functions/packages",1,https://github.com/epiverse-trace/quickfit/issues/10,2023-05-18T13:19:18Z,null,open,Issue,N/A
quickfit,"Remove output printed to console from installation in README",0,https://github.com/epiverse-trace/quickfit/issues/9,2023-03-29T17:07:31Z,2023-05-25T15:27:48Z,closed,Issue,56
quickfit,"Add Epiverse integration vignette",1,https://github.com/epiverse-trace/quickfit/issues/8,2023-03-29T17:05:18Z,null,open,Issue,N/A
quickfit,"Add Getting Started vignette",0,https://github.com/epiverse-trace/quickfit/issues/7,2023-03-29T17:00:33Z,null,open,Issue,N/A
quickfit,"Removes dependencies on fitting pckages",1,https://github.com/epiverse-trace/quickfit/pull/6,2023-03-29T16:58:04Z,2023-05-25T11:40:10Z,closed,Pull Request,56
quickfit,"Remove dependencies",1,https://github.com/epiverse-trace/quickfit/issues/5,2023-03-28T16:46:07Z,2023-05-25T11:41:49Z,closed,Issue,57
quickfit,"Initial setup of package",1,https://github.com/epiverse-trace/quickfit/pull/4,2023-03-28T13:21:01Z,2023-03-28T14:02:53Z,closed,Pull Request,0
quickfit,"Delete lint-changed-files.yaml",1,https://github.com/epiverse-trace/quickfit/pull/3,2023-02-16T10:58:33Z,2023-03-28T15:00:56Z,closed,Pull Request,40
quickfit,"Functionality vs. existing implementations",2,https://github.com/epiverse-trace/quickfit/issues/2,2023-01-30T12:23:57Z,null,open,Issue,N/A
quickfit,"Possible MCMC parameter estimation",2,https://github.com/epiverse-trace/quickfit/issues/1,2023-01-16T20:39:01Z,null,open,Issue,N/A
readepi,"# Should {readepi} be {readapi} ??",1,https://github.com/epiverse-trace/readepi/issues/70,2024-01-19T17:20:12Z,null,open,Issue,N/A
readepi,"Design vignette",0,https://github.com/epiverse-trace/readepi/pull/69,2023-12-19T11:18:19Z,null,open,Pull Request,N/A
readepi,"Improved readme",0,https://github.com/epiverse-trace/readepi/pull/68,2023-12-14T09:16:23Z,2024-01-22T16:34:46Z,closed,Pull Request,39
readepi,"Arguments validation",0,https://github.com/epiverse-trace/readepi/pull/67,2023-12-12T12:25:51Z,2024-01-25T09:35:21Z,closed,Pull Request,43
readepi,"pull commits in main into arguments_validation",1,https://github.com/epiverse-trace/readepi/pull/66,2023-12-12T08:54:57Z,2023-12-12T11:39:26Z,closed,Pull Request,0
readepi,"Create pkgdown reference index",2,https://github.com/epiverse-trace/readepi/pull/65,2023-11-23T13:41:32Z,2023-11-28T21:39:36Z,closed,Pull Request,5
readepi,"Misc fixes to vignette",0,https://github.com/epiverse-trace/readepi/pull/64,2023-11-23T13:21:49Z,2023-11-25T14:15:19Z,closed,Pull Request,2
readepi,"Consider how to uniformise value for `base_url` across low-level parsers",0,https://github.com/epiverse-trace/readepi/issues/63,2023-11-23T13:08:39Z,null,open,Issue,N/A
readepi,"Check args default values and consistency",0,https://github.com/epiverse-trace/readepi/pull/62,2023-11-15T09:29:14Z,2023-11-23T12:53:59Z,closed,Pull Request,8
readepi,"Remove \dontrun{} when not strictly required",0,https://github.com/epiverse-trace/readepi/pull/61,2023-11-09T21:13:26Z,null,open,Pull Request,N/A
readepi,"Replace httr with httr2",0,https://github.com/epiverse-trace/readepi/issues/60,2023-11-02T08:42:51Z,null,open,Issue,N/A
readepi,"Check args default values and consistency",3,https://github.com/epiverse-trace/readepi/pull/59,2023-10-30T10:39:54Z,2023-11-15T09:30:09Z,closed,Pull Request,15
readepi,"Reduce input checking in internal functions",0,https://github.com/epiverse-trace/readepi/issues/58,2023-10-24T11:24:06Z,null,open,Issue,N/A
readepi,"PR to add modifications generated during the CRAN submission process into main",6,https://github.com/epiverse-trace/readepi/pull/57,2023-10-24T11:18:48Z,2023-11-06T10:55:57Z,closed,Pull Request,13
readepi,"Remove \dontrun{} when not strictly required",0,https://github.com/epiverse-trace/readepi/issues/56,2023-10-24T11:00:55Z,null,open,Issue,N/A
readepi,"PR to merge updates made by Hugo on main branch into develop",0,https://github.com/epiverse-trace/readepi/pull/55,2023-10-24T10:29:40Z,2023-10-24T10:30:20Z,closed,Pull Request,0
readepi,"Remove unnecessary dependencies",0,https://github.com/epiverse-trace/readepi/pull/54,2023-10-24T10:06:50Z,2023-10-24T10:45:59Z,closed,Pull Request,0
readepi,"Harmonize low-level parsers",3,https://github.com/epiverse-trace/readepi/issues/53,2023-10-24T10:00:48Z,null,open,Issue,N/A
readepi,"Clean unused files",0,https://github.com/epiverse-trace/readepi/pull/52,2023-10-18T08:19:26Z,2023-10-18T09:47:47Z,closed,Pull Request,0
readepi,"Release readepi 0.1.0",0,https://github.com/epiverse-trace/readepi/issues/51,2023-10-17T11:51:23Z,null,open,Issue,N/A
readepi,"Release/1.0.0",0,https://github.com/epiverse-trace/readepi/pull/50,2023-09-29T09:03:06Z,2023-10-17T10:29:35Z,closed,Pull Request,18
readepi,"Adjust pkgdown site settings",0,https://github.com/epiverse-trace/readepi/pull/49,2023-09-27T13:54:50Z,2023-09-27T15:40:12Z,closed,Pull Request,0
readepi,"Release/1.0.0",0,https://github.com/epiverse-trace/readepi/pull/48,2023-09-12T09:41:44Z,2023-09-29T08:57:23Z,closed,Pull Request,16
readepi,"When processed separately, the overall coverage for functions in `read_from_fingertips_helpers.R` is 80.37%. But, this coverage drop down to 65.64% after running the `covr::package_coverage(".")`. I cannot understand the reason why this is happening.",1,https://github.com/epiverse-trace/readepi/issues/47,2023-08-22T10:46:22Z,2023-08-30T12:51:08Z,closed,Issue,8
readepi,"Improve coverage for read_from_fingertips_helpers.R",1,https://github.com/epiverse-trace/readepi/issues/46,2023-08-16T18:21:06Z,2023-08-30T12:49:35Z,closed,Issue,13
readepi,"`readepi()` signature and package scope",4,https://github.com/epiverse-trace/readepi/issues/45,2023-07-31T16:36:43Z,2023-10-18T13:09:10Z,closed,Issue,78
readepi,"update the test files to account for the new modifications",1,https://github.com/epiverse-trace/readepi/issues/44,2023-07-24T09:53:47Z,2023-08-30T12:51:29Z,closed,Issue,37
readepi,"Consider replacing {DBI} by the combination of {dplyr} and {dbplyr}",0,https://github.com/epiverse-trace/readepi/issues/43,2023-07-21T16:21:21Z,null,open,Issue,N/A
readepi,"combine `get_data_sets()`, `get_data_elements()`, `get_organisation_units()` into a single function",1,https://github.com/epiverse-trace/readepi/issues/42,2023-07-17T13:26:54Z,2023-07-18T09:42:43Z,closed,Issue,0
readepi,"use `warning()` or `message()` when appropriate instead of `cat()`",1,https://github.com/epiverse-trace/readepi/issues/41,2023-07-17T10:45:00Z,2023-07-17T11:00:15Z,closed,Issue,0
research-compendium,"Update 15 packages",1,https://github.com/epiverse-trace/research-compendium/pull/29,2023-12-18T07:53:00Z,2023-12-20T14:01:42Z,closed,Pull Request,2
research-compendium,"Update Workflows to Version 0.16.1",6,https://github.com/epiverse-trace/research-compendium/pull/28,2023-12-18T07:45:53Z,2023-12-20T14:01:17Z,closed,Pull Request,2
research-compendium,"rearrange content and callouts",1,https://github.com/epiverse-trace/research-compendium/pull/27,2023-12-14T18:04:25Z,2023-12-14T18:09:36Z,closed,Pull Request,0
research-compendium,"add process questions and deming cycle",1,https://github.com/epiverse-trace/research-compendium/pull/26,2023-12-14T16:49:51Z,2023-12-14T17:53:22Z,closed,Pull Request,0
research-compendium,"add URL to DESCRIPTION file",0,https://github.com/epiverse-trace/research-compendium/issues/24,2023-11-29T10:40:02Z,null,open,Issue,N/A
research-compendium,"add cff workflow to generate CITATION files from DESCRIPTION",0,https://github.com/epiverse-trace/research-compendium/issues/23,2023-11-29T10:35:53Z,null,open,Issue,N/A
research-compendium,"remove closing parenthesis",1,https://github.com/epiverse-trace/research-compendium/pull/22,2023-11-23T15:10:17Z,2023-11-23T15:19:52Z,closed,Pull Request,0
research-compendium,"fix readability in sentence",1,https://github.com/epiverse-trace/research-compendium/pull/21,2023-11-23T14:29:22Z,2023-11-23T14:53:08Z,closed,Pull Request,0
research-compendium,"add new Markdown assessment for READMEs",0,https://github.com/epiverse-trace/research-compendium/issues/20,2023-11-18T22:49:34Z,null,open,Issue,N/A
research-compendium,"Add citation file for Cite link in template",6,https://github.com/epiverse-trace/research-compendium/pull/19,2023-11-15T18:04:24Z,null,open,Pull Request,N/A
research-compendium,"fix the Cite link in URL footer",2,https://github.com/epiverse-trace/research-compendium/issues/18,2023-11-15T17:14:58Z,null,open,Issue,N/A
research-compendium,"Update epiversetheme version of varnish",2,https://github.com/epiverse-trace/research-compendium/pull/17,2023-11-15T10:48:39Z,2023-11-20T09:17:38Z,closed,Pull Request,4
research-compendium,"update lesson stage to alpha",0,https://github.com/epiverse-trace/research-compendium/issues/16,2023-11-14T18:47:14Z,null,open,Issue,N/A
research-compendium,"add references for CONTRIBUTING.md files",0,https://github.com/epiverse-trace/research-compendium/issues/15,2023-11-01T13:05:34Z,null,open,Issue,N/A
research-compendium,"homogenize community files across training materials",0,https://github.com/epiverse-trace/research-compendium/issues/14,2023-10-30T16:41:44Z,null,open,Issue,N/A
research-compendium,"add links to definitions in the Intro episode",0,https://github.com/epiverse-trace/research-compendium/issues/13,2023-10-30T11:55:17Z,null,open,Issue,N/A
research-compendium,"add reusable slide deck to instructor notes",0,https://github.com/epiverse-trace/research-compendium/issues/12,2023-10-30T11:44:08Z,null,open,Issue,N/A
research-compendium,"refer to citation, license, open science outside episodes",1,https://github.com/epiverse-trace/research-compendium/issues/11,2023-10-25T13:32:10Z,null,open,Issue,N/A
research-compendium,"add screenshot on how to paste the readcitationfile ",0,https://github.com/epiverse-trace/research-compendium/issues/10,2023-09-15T18:10:49Z,null,open,Issue,N/A
research-compendium,"incorporate edit suggestions from review",1,https://github.com/epiverse-trace/research-compendium/pull/4,2023-09-04T23:09:54Z,2023-09-04T23:16:51Z,closed,Pull Request,0
research-compendium,"add episodes 2 to 7",1,https://github.com/epiverse-trace/research-compendium/pull/3,2023-09-03T21:22:18Z,2023-09-03T21:25:12Z,closed,Pull Request,0
research-compendium,"add updated main to dev branch",1,https://github.com/epiverse-trace/research-compendium/pull/2,2023-09-01T21:33:17Z,2023-09-01T21:35:51Z,closed,Pull Request,0
rmdscaffold,"Roadmap",0,https://github.com/epiverse-trace/rmdscaffold/issues/1,2023-03-16T09:46:03Z,null,open,Issue,N/A
sandpaper,"add spanish translations",0,https://github.com/epiverse-trace/sandpaper/pull/1,2023-11-27T13:35:20Z,null,open,Pull Request,N/A
scenarios,"Pass functions as symbols rather than strings",1,https://github.com/epiverse-trace/scenarios/issues/27,2023-10-09T15:59:10Z,null,open,Issue,N/A
scenarios,"Option for time-stamp in scenario object (i.e. versioning as metadata)",0,https://github.com/epiverse-trace/scenarios/issues/26,2023-08-18T15:39:36Z,null,open,Issue,N/A
scenarios,"Remove covr from Suggests",1,https://github.com/epiverse-trace/scenarios/pull/25,2023-06-06T10:03:42Z,2023-12-14T10:58:44Z,closed,Pull Request,191
scenarios,"Scenario objects inherit from data.table",1,https://github.com/epiverse-trace/scenarios/pull/24,2023-03-06T13:35:03Z,2023-12-14T09:51:17Z,closed,Pull Request,282
scenarios,"Scenario should inherit from data.table or data.frame",0,https://github.com/epiverse-trace/scenarios/issues/23,2023-02-24T12:46:09Z,null,open,Issue,N/A
scenarios,"Delete lint-changed-files.yaml",0,https://github.com/epiverse-trace/scenarios/pull/22,2023-02-16T10:58:29Z,2023-02-16T14:54:05Z,closed,Pull Request,0
scenarios,"Filtering comparisons on scenario attributes",0,https://github.com/epiverse-trace/scenarios/pull/21,2023-02-02T17:06:40Z,2023-02-07T10:35:54Z,closed,Pull Request,4
scenarios,"Store scenario seed",0,https://github.com/epiverse-trace/scenarios/issues/20,2023-02-02T12:00:59Z,null,open,Issue,N/A
scenarios,"Add name slot to scenario class",0,https://github.com/epiverse-trace/scenarios/issues/19,2023-02-02T11:59:15Z,2023-02-07T10:35:56Z,closed,Issue,4
